latitude,longitude,id,additionalInfo_0,advice_for_motorists_1,advice_for_motorists_2,attendingGroups_0,attendingGroups_1,attendingGroups_2,system_record_created_at,description_headline,diversions,duration,encodedPolylines_0_coords,encodedPolylines_0_levels,scheduled_end_time,is_resolved/ended,description_summary,is_impacting_network,incidentKind,is_unverified_report,isMajor,isNewIncident,last_updated_at,mainCategory,advice_for_motorists,scheduled_period_0_closureType,scheduled_period_0_direction,scheduled_period_0_finishTime,scheduled_period_0_fromDay,scheduled_period_0_startTime,scheduled_period_0_toDay,PT_impact,roads_affected_0_conditionTendency,roads_affected_0_crossStreet,roads_affected_0_delay,roads_affected_0_impactedLanes_0_affectedDirection,roads_affected_0_impactedLanes_0_closedLanes,roads_affected_0_impactedLanes_0_description,roads_affected_0_impactedLanes_0_extent,roads_affected_0_impactedLanes_0_numberOfLanes,roads_affected_0_impactedLanes_0_roadType,roads_affected_0_locationQualifier,roads_affected_0_mainStreet,roads_affected_0_quadrant,roads_affected_0_queueLength,roads_affected_0_region,roads_affected_0_secondLocation,roads_affected_0_suburb,roads_affected_0_trafficVolume,speedLimit,scheduled_start_time
151.19193,-33.93364,726155, ,Check signage,Allow extra travel time, ,,,2017-11-22 01:39:03,CHANGED TRAFFIC CONDITIONS, , ,,,2017-12-13 23:59:59,False,CHANGED TRAFFIC CONDITIONS - MASCOT Joyce Dr between Ross Smith Ave and Sir Reginald Ansett Dr,True,Planned,False,False,False,1511706217412,Changed traffic conditions,Safety barriers now separate the two westbound lanes on Joyce Dr and motorists are not able to change lanes in this area.<br/><br/>Access to the Domestic Airport via Sir Reginald Ansett Dr is restricted to the <strong>left lane only</strong> from Joyce Dr.<br/><br/>Motorists who miss the left turn can continue to Robey St to turn right and then right into O'Riordan St to enter the Domestic Terminal. <br/>,LANE_CLOSURE,Westbound,,Every day,24hrs, , ,,Ross Smith Avenue,,,,,,,,between,Joyce Drive,,0,SYD_MET,Sir Reginald Ansett Drive,Mascot,,-1,2017-11-22 00:00:00
150.85548,-33.83204,727165,,,,,Motorway crew,Tow truck,2017-12-01 15:21:57,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - HORSLEY PARK Wallgrove Rd at Chandos Rd,False,Unplanned,False,False,False,1512103324749,Accident, ,,,,,,, ,,Chandos Road,,Both directions, , ,Affected, , ,at,Wallgrove Road,,0,SYD_WEST, ,Horsley Park,,-1,None
150.84688,-33.76068,727194,,,,,Motorway crew,,2017-12-01 18:01:13,ACCIDENT 2 trucks,"<strong>Southbound motorists are advised to use Rooty Hill Rd North, Woodstock Avenue, Carlisle Avenue and Great Western Highway or Roper Road.  </strong><br/>",None,,,None,True,ACCIDENT 2 trucks - GLENDENNING M7 Mwy at Woodstock Ave,False,Unplanned,False,True,False,1512140808871,Accident, ,,,,,,, ,,Woodstock Avenue,,Southbound, , ,Closed, ,Motorway,at,M7 Motorway,,0,SYD_WEST, ,Glendenning,,-1,None
149.4924,-31.17275,727185,,,,,,,2017-12-01 17:18:15,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - ROCKY GLEN Oxley Hwy at Yaminba Rd,False,Unplanned,False,False,False,1512115882623,Hazard, ,,,,,,, ,,Yaminba Road,,Westbound, , ,Affected, , ,at,Oxley Highway,,0,REG_WEST, ,Rocky Glen,,-1,None
150.84272,-33.74444,727207,,,,,,,2017-12-01 20:00:06,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - PLUMPTON Rooty Hill Rd at Jersey Rd,False,Unplanned,False,False,False,1512120917271,Accident, ,,,,,,, ,,Jersey Road,,,,,,,,at,Rooty Hill Road,,0,SYD_WEST, ,Plumpton,,-1,None
150.74765,-34.10934,727118,,,,,,,2017-12-01 08:56:45,HAZARD Livestock,"Woodbridge Road to Finns Rd, and Remembrance Driveway towards Camden. <br/>",None,,,None,True,HAZARD Livestock - MENANGLE PARK Menangle Rd at Racecourse Ave,False,Unplanned,False,False,False,1512079600963,Hazard,There is a bull on the road. Police have closed the road while they attempt to remove the bull. <br/>,,,,,,, ,,Racecourse Avenue,,Both directions, , ,Closed, ,Road,at,Menangle Road,,0,SYD_SOUTH, ,Menangle Park,,-1,None
150.73988,-34.14059,727062, ,Check signage,Reduced speed limit,RMS,,,2017-11-30 17:53:34,CHANGED TRAFFIC CONDITIONS Damaged road surface, ,None,,,None,False,CHANGED TRAFFIC CONDITIONS Damaged road surface - MENANGLE Hume Mwy near Moreton Park Rd,False,Unplanned,False,False,False,1512448805932,Changed traffic conditions,<strong>The speed limit has been reduced to 80km/h in both directions until further notice.</strong><br/>,,,,,,, ,,Moreton Park Road,,Both directions, , ,Affected, , ,near,Hume Motorway,,0,SYD_SOUTH, ,Menangle,,80,None
151.23182,-33.75192,727116,,,,,,,2017-12-01 08:43:11,"ACCIDENT Bus, Car", ,None,,,None,True,"ACCIDENT Bus, Car - FRENCHS FOREST Warringah Rd at Hilmer St",False,Unplanned,False,False,False,1512080963293,Accident, ,,,,,,, ,,Hilmer Street, ,Eastbound, , ,Affected, , ,at,Warringah Road,,-1,SYD_NORTH, ,Frenchs Forest,Heavy,-1,None
151.01875,-33.83001,727193,,,,,,,2017-12-01 17:51:12,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - GRANVILLE M4 Mwy at James Ruse Dr,False,Unplanned,False,False,False,1512111690442,Breakdown, ,,,,,,, ,,James Ruse Drive,,Westbound, ,On-ramp,Affected, , ,at,M4 Motorway,,0,SYD_WEST, ,Granville,,-1,None
150.93878,-33.77099,727198,,,,,,,2017-12-01 18:48:38,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - SEVEN HILLS Lucas Rd at Prospect Hwy,False,Unplanned,False,False,False,1512116366123,Accident, ,,,,,,, ,,Prospect Highway,,,,,,,,at,Lucas Road,,0,SYD_WEST, ,Seven Hills,,-1,None
153.5361,-28.20296,727132,,,,,,,2017-12-01 10:41:01,ACCIDENT Multiple vehicles, ,None,,,None,True,ACCIDENT Multiple vehicles - TWEED HEADS M1 Pacfic Mwy at Greenway Dr,False,Unplanned,False,False,False,1512089252232,Accident, ,,,,,,, ,,Greenway Drive, ,Northbound, , ,Affected, , ,at,M1 Pacfic Motorway,,-1,REG_NORTH, ,Tweed Heads,Heavy,-1,None
151.19473,-33.87348,727119,,,,,,,2017-12-01 08:58:13,'BREAKDOWN Car, ,None,,,None,True,'BREAKDOWN Car - PYRMONT Western Distributor at Allen St,False,Unplanned,False,False,False,1512080855109,Breakdown,The vehicle is affecting the off-ramp. <br/>,,,,,,, ,,Allen Street,,City bound, , ,Affected, , ,at,Western Distributor,,0,SYD_MET, ,Pyrmont,,-1,None
151.20945,-33.87685,727205,,,,,,,2017-12-01 19:33:08,TRAFFIC LIGHTS BLACKED OUT, ,None,,,None,True,TRAFFIC LIGHTS BLACKED OUT - SYDNEY Elizabeth St at Liverpool St,False,Unplanned,False,False,False,1512134697932,Traffic lights blacked out, ,,,,,,, ,,Liverpool Street,,All directions, , ,Affected, , ,at,Elizabeth Street,,0,SYD_MET, ,Sydney,,-1,None
147.38153,-35.12064,727127,,,,,Heavy tow truck,,2017-12-01 10:20:09,BREAKDOWN Trailer, ,None,,,None,True,BREAKDOWN Trailer - EAST WAGGA WAGGA Sturt Hwy (Hammond Ave) at Mason St,False,Unplanned,False,False,False,1512087363127,Breakdown, ,,,,,,, ,,Mason Street,,Westbound,1,Lane 1,Lanes closed,2, ,at,Sturt Highway (Hammond Ave),,0,REG_SOUTH, ,East Wagga Wagga,,-1,None
149.33274,-33.43225,727117,,,,,RMS,Tow truck,2017-12-01 08:52:01,BREAKDOWN Bus, ,None,,,None,True,BREAKDOWN Bus - VITTORIA Mitchell Hwy at Vittoria Rd,False,Unplanned,False,False,False,1512080076741,Breakdown, ,,,,,,, ,,Vittoria Road,,Both directions, , ,Affected, , ,at,Mitchell Highway,,0,REG_WEST, ,Vittoria,,-1,None
151.10989,-33.71852,727178,,,,,Tow truck,,2017-12-01 16:37:48,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - WAHROONGA Pacific Hwy at M1 Pacific Mwy (F3),False,Unplanned,False,False,False,1512107419997,Breakdown, ,,,,,,, ,,M1 Pacific Motorway (F3),,Northbound,1,Right turn lane,Lanes closed,3, ,at,Pacific Highway,,0,SYD_NORTH, ,Wahroonga,,-1,None
151.4639,-33.11553,727108,,,,,,,2017-12-01 07:49:15,HAZARD Debris sign, ,None,,,None,True,HAZARD Debris sign - MORISSET M1 Pacific Mwy (F3) approaching Mandalong Rd,False,Unplanned,False,False,False,1512081053023,Hazard, ,,,,,,, ,,Mandalong Road,,Southbound,1,Lane 1,Lanes closed,2, ,approaching,M1 Pacific Motorway (F3),,0,REG_NORTH, ,Morisset,,-1,None
151.72476,-32.79142,727160,,,,,,,2017-12-01 15:12:12,BREAKDOWN B-Double, ,None,,,None,True,BREAKDOWN B-Double - HEATHERBRAE Pacific Hwy at Hank St,False,Unplanned,False,False,False,1512105801923,Breakdown, ,,,,,,, ,,Hank Street,Significant,Southbound, , ,Affected, , ,at,Pacific Highway,,-1,REG_NORTH, ,Heatherbrae,Heavy,-1,None
151.11372,-33.93621,727195,,,,,,,2017-12-01 18:12:53,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - BEXLEY NORTH M5 East Mwy in Main Tunnel,False,Unplanned,False,False,False,1512113314990,Breakdown, ,,,,,,, ,,Main Tunnel,Significant,Westbound,1,Lane 2,Lanes closed,2, ,in,M5 East Motorway,,-1,SYD_MET, ,Bexley North,Heavy,-1,None
151.20148,-33.81671,727163,,,,,RMS,,2017-12-01 15:20:16,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - NAREMBURN Gore Hill Fwy at Willoughby Rd on-ramp,False,Unplanned,False,False,False,1512103992541,Breakdown, ,,,,,,, ,,Willoughby Road on-ramp, ,Eastbound, ,On-ramp,Lanes closed, , ,at,Gore Hill Freeway,,-1,SYD_NORTH, ,Naremburn,Moderate,-1,None
151.40097,-33.30724,727181,,,,,RMS,,2017-12-01 16:56:36,HEAVY TRAFFIC, ,None,,,None,True,HEAVY TRAFFIC - MARDI M1 Pacific Mwy (F3) between Pacific Hwy and Old Maitland Rd,False,Unplanned,False,False,False,1512113432924,Accident, ,,,,,,, ,,Pacific Highway, ,Northbound, , ,Affected, , ,between,M1 Pacific Motorway (F3),,-1,REG_NORTH,Old Maitland Road,Mardi,Heavy,-1,None
147.4872,-35.15641,727140,,,,,RMS,Heavy tow truck,2017-12-01 11:58:48,"CHANGED TRAFFIC CONDITIONS Vehicle salvage, Due to earlier incident", ,None,,,None,True,"CHANGED TRAFFIC CONDITIONS Vehicle salvage, Due to earlier incident - FOREST HILL Sturt Hwy at O'Hehirs Rd",False,Unplanned,False,False,False,1512092373268,Changed traffic conditions,Stop/slow traffic control is in place to allow motorists to pass in each direction.<br/>,,,,,,, ,,O'Hehirs Road,,Both directions, , ,Affected, , ,at,Sturt Highway,,0,REG_SOUTH, ,Forest Hill,,-1,None
151.20132,-33.81699,727142,,,,,,,2017-12-01 12:16:20,ACCIDENT 4 vehicles, ,None,,,None,True,ACCIDENT 4 vehicles - NAREMBURN Gore Hill Fwy just past Willoughby Rd,False,Unplanned,False,False,False,1512093322906,Accident, ,,,,,,, ,,Willoughby Road, ,Northbound, , ,Affected, , ,just past,Gore Hill Freeway,,-1,SYD_NORTH, ,Naremburn,Heavy,-1,None
151.19596,-33.77642,727204,,,,,,,2017-12-01 19:13:50,HAZARD Debris Cardboard Box, ,None,,,None,True,HAZARD Debris Cardboard Box - ROSEVILLE CHASE Warringah Rd approaching Roseville Bridge,False,Unplanned,False,False,False,1512118474530,Hazard, ,,,,,,, ,,Roseville Bridge,,Northbound, , ,Affected, , ,approaching,Warringah Road,,0,SYD_NORTH, ,Roseville Chase,,-1,None
151.68462,-32.94846,727161,,,,,RMS,Tow truck,2017-12-01 15:16:13,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - KOTARA Newcastle Inner City Bypass at Myall Rd,False,Unplanned,False,False,False,1512106130892,Breakdown, ,,,,,,, ,,Myall Road,,Northbound,1,Lane 2,Lanes closed,3, ,at,Newcastle Inner City Bypass,,0,REG_NORTH, ,Kotara,,-1,None
150.85548,-33.84174,727155,,,,,Tow truck,,2017-12-01 14:39:15,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - HORSLEY PARK M7 Mwy at Horsley Dr,False,Unplanned,False,False,False,1512100358213,Accident, ,,,,,,, ,,Horsley Drive,,Northbound, ,Breakdown lane,Lanes closed, , ,at,M7 Motorway,,0,SYD_SOUTH, ,Horsley Park,,-1,None
151.14754,-33.88425,727186,,,,,,,2017-12-01 17:19:32,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - LEICHHARDT Tebbutt St at Marion St,False,Unplanned,False,False,False,1512112604075,Breakdown, ,,,,,,, ,,Marion Street,,All directions, , ,Affected, , ,at,Tebbutt Street,,0,SYD_MET, ,Leichhardt,,-1,None
151.1534,-33.93755,727144,,,,,,,2017-12-01 12:25:44,EMERGENCY ROAD WORKS due to earlier incident, ,None,,,None,True,EMERGENCY ROAD WORKS due to earlier incident - ARNCLIFFE Marsh St at M5 East Mwy,False,Unplanned,False,False,False,1512102418650,Emergency road works, ,,,,,,, ,,M5 East Motorway,Significant,Westbound,1,Lane 1,Lanes closed,5, ,at,Marsh Street,,-1,SYD_MET, ,Arncliffe,Heavy,-1,None
150.34799,-33.70822,727175,,,,,,,2017-12-01 15:58:22,HAZARD Debris, ,None,,,None,True,HAZARD Debris - LEURA Great Western Hwy at Kitchener Rd,False,Unplanned,False,False,False,1512106170281,Hazard, ,,,,,,, ,,Kitchener Road,,Westbound,1,Lane 1,Lanes closed,2, ,at,Great Western Highway,,0,SYD_WEST, ,Leura,,-1,None
151.04843,-33.7607,727124,,,,,,,2017-12-01 09:42:15,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - BEECROFT Pennant Hills Rd approaching M2 Mwy,False,Unplanned,False,False,False,1512084465776,Accident, ,,,,,,, ,,M2 Motorway,,Northbound, , ,Affected, , ,approaching,Pennant Hills Road,,0,SYD_WEST, ,Beecroft,,-1,None
150.97147,-33.81717,727180,,,,,RMS,,2017-12-01 16:49:41,"ACCIDENT Truck, Car", ,None,,,None,True,"ACCIDENT Truck, Car - MERRYLANDS M4 Mwy between Cumberland Hwy and Coleman St",False,Unplanned,False,False,False,1512107865387,Accident, ,,,,,,, ,,Cumberland Highway,,Westbound, , ,Affected, , ,between,M4 Motorway,,0,SYD_WEST,Coleman Street,Merrylands,,-1,None
151.1895,-33.50084,727196,,,,,,,2017-12-01 18:27:55,ACCIDENT 5 vehicles, ,None,,,None,True,ACCIDENT 5 vehicles - CHEERO POINT M1 Pacific Mwy (F3),False,Unplanned,False,False,False,1512117588056,Accident, ,,,,,,, ,, ,Significant,Northbound, , ,Affected, , ,-,M1 Pacific Motorway (F3),,-1,REG_NORTH, ,Cheero Point,Heavy,-1,None
149.09626,-33.28308,727216,,,,,,,2017-12-01 22:01:47,TRAFFIC LIGHTS FLASHING YELLOW Due to Earlier Accident, ,None,,,None,True,TRAFFIC LIGHTS FLASHING YELLOW Due to Earlier Accident - ORANGE Summer St at Sale St,False,Unplanned,False,False,False,1512193610842,Traffic lights flashing yellow,The signals will be flashing yellow until further notice.<br/>,,,,,,, ,,Sale Street,,All directions, , ,Affected, , ,at,Summer Street,,0,REG_WEST, ,Orange,,-1,None
151.14612,-33.80273,727215,,,,,,,2017-12-01 21:52:49,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - LANE COVE WEST Lane Cove Tunnel just past Tunnel,False,Unplanned,False,False,False,1512127246734,Breakdown, ,,,,,,, ,,Tunnel,,Westbound,1,Lane 1,Lanes closed,2, ,just past,Lane Cove Tunnel,,0,SYD_NORTH, ,Lane Cove West,,-1,None
151.2036,-33.86879,727218,,,,,,,2017-12-01 22:53:48,TRAFFIC LIGHTS FLASHING YELLOW, ,None,,,None,True,TRAFFIC LIGHTS FLASHING YELLOW - SYDNEY King St at Sussex St,False,Unplanned,False,False,False,1512137177025,Traffic lights flashing yellow, ,,,,,,, ,,Sussex Street,,All directions, , ,Affected, , ,at,King Street,,0,SYD_MET, ,Sydney,,-1,None
151.18408,-33.48785,727219,,,,,,,2017-12-01 23:22:37,HAZARD Timber, ,None,,,None,True,HAZARD Timber - BAR POINT M1 Pacific Mwy (F3) between Jolls Bridge and Mount White Heavy Vehicle Checking Station,False,Unplanned,False,False,False,1512131475310,Hazard,Lanes 2 and 3 are affected.<br/>,,,,,,, ,,Jolls Bridge,,Northbound, , ,Affected, , ,between,M1 Pacific Motorway (F3),,0,REG_NORTH,Mount White Heavy Vehicle Checking Station,Bar Point,,-1,None
151.24625,-33.80172,727221,,,,,,,2017-12-01 23:39:56,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - SEAFORTH Spit Rd just past Spit Bridge,False,Unplanned,False,False,False,1512132817501,Breakdown, ,,,,,,, ,,Spit Bridge,,Northbound,1,Lane 1,Lanes closed,3, ,just past,Spit Road,,0,SYD_NORTH, ,Seaforth,,-1,None
151.20694,-33.88978,727224,,,,,,,2017-12-02 01:07:01,"ACCIDENT Car, Bicycle", ,None,,,None,True,"ACCIDENT Car, Bicycle - REDFERN Cleveland St at Buckingham St",False,Unplanned,False,False,False,1512137485330,Accident, ,,,,,,, ,,Buckingham Street,,Westbound,1,Lane 1,Lanes closed,2, ,at,Cleveland Street,,0,SYD_MET, ,Redfern,,-1,None
148.32509,-35.56541,727239,,,,,,,2017-12-02 07:03:58,HAZARD large rock, ,None,,,None,True,HAZARD large rock - TALBINGO Snowy Mountains Hwy,False,Unplanned,False,False,False,1512165881649,Hazard, ,,,,,,, ,, ,,Southbound, , ,Affected, , ,at,Snowy Mountains Highway,,0,REG_SOUTH, ,Talbingo,,-1,None
151.01304,-33.54811,727238,,,,,,,2017-12-02 06:31:35,HAZARD Livestock, ,None,,,None,True,HAZARD Livestock - FOREST GLENN Old Northern Rd at Spur Place,False,Unplanned,False,False,False,1512162226585,Hazard, ,,,,,,, ,,Spur Place,,All directions, , ,Affected, , ,at,Old Northern Road,,0,SYD_NORTH, ,Forest Glenn,,-1,None
151.01405,-33.73186,727255,,,,,,,2017-12-02 10:26:01,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - CASTLE HILL Old Northern Rd at Telfer Rd,False,Unplanned,False,False,False,1512183675984,Breakdown, ,,,,,,,Buses are delayed. <br/>,,Telfer Road, ,Northbound,1,Lane 2,Lanes closed,2, ,at,Old Northern Road,,-1,SYD_WEST, ,Castle Hill,Heavy,-1,None
150.45366,-33.72295,727249,,,,,,,2017-12-02 09:35:08,HAZARD Debris metal, ,None,,,None,True,HAZARD Debris metal - HAZELBROOK Great Western Hwy near Winbourne Rd,False,Unplanned,True,False,False,1512171680159,Hazard, ,,,,,,, ,,Winbourne Road,,,,,,,,near,Great Western Highway,,0,SYD_WEST, ,Hazelbrook,,-1,None
151.03903,-33.84299,727237,,,,,,,2017-12-02 06:18:23,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - AUBURN Parramatta Rd at Melton St,False,Unplanned,False,False,False,1512157498816,Accident, ,,,,,,, ,,Melton Street,,Eastbound,1,Lane 2,Lanes closed,2, ,at,Parramatta Road,,0,SYD_MET, ,Auburn,,-1,None
151.19275,-33.55859,727244,,,,,,,2017-12-02 08:26:58,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - COWAN M1 Pacific Mwy (F3) at Pacific Hwy,False,Unplanned,False,False,False,1512164882841,Breakdown, ,,,,,,, ,,Pacific Highway,,Southbound,1,Lane 1,Lanes closed,3, ,at,M1 Pacific Motorway (F3),,0,SYD_NORTH, ,Cowan,,-1,None
151.09487,-33.9222,727246,,,,,RMS,,2017-12-02 08:50:41,"ACCIDENT - Car, Bicycle", ,None,,,None,True,"ACCIDENT - Car, Bicycle - BELMORE Canterbury Rd at Kingsgrove Rd",False,Unplanned,True,False,False,1512166366195,Accident, ,,,,,,, ,,Kingsgrove Road,,,,,,,,at,Canterbury Road,,0,SYD_MET, ,Belmore,,-1,None
150.80251,-34.0681,727241,,,,,Tow truck,,2017-12-02 07:14:44,ACCIDENT Car, ,None,,,None,True,ACCIDENT Car - CAMPBELLTOWN Narellan Rd near Blaxland Rd,False,Unplanned,False,False,False,1512160202729,Accident, ,,,,,,, ,,Blaxland Road,,Southbound,1,Lane 1,Lanes closed,2, ,near,Narellan Road,,0,SYD_SOUTH, ,Campbelltown,,-1,None
151.07637,-33.94158,727245,,,,,,,2017-12-02 08:49:00,HAZARD Gravel spill, ,None,,,None,True,HAZARD Gravel spill - BEVERLY HILLS King Georges Rd at Shorter Ave,False,Unplanned,False,False,False,1512170767229,Hazard, ,,,,,,, ,,Shorter Avenue,,Southbound,1,Left turn lane,Lanes closed,3, ,at,King Georges Road,,0,SYD_MET, ,Beverly Hills,,-1,None
151.07074,-33.85693,727227,,,,,Motorway crew,,2017-12-02 01:49:18,BREAKDOWN Truck, ,None,,,None,True,BREAKDOWN Truck - HOMEBUSH WEST M4 Mwy approaching Silverwater Rd,False,Unplanned,False,False,False,1512144462391,Breakdown, ,,,,,,, ,,Silverwater Road,,Eastbound, , ,Affected, , ,approaching,M4 Motorway,,0,SYD_MET, ,Homebush West,,-1,None
148.28336,-36.51662,727240,,,,,RMS,,2017-12-02 07:05:09,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - KOSCIUSZKO NATIONAL PARK Alpine Way between Jindabyne and Khancoban,False,Unplanned,False,False,False,1512168674747,Hazard, ,,,,,,, ,,Jindabyne,,Both directions, , ,Affected, , ,between,Alpine Way,,0,REG_SOUTH,Khancoban,Kosciuszko National Park,,-1,None
151.25946,-33.88933,727228,,,,,,,2017-12-02 01:50:28,CHANGED TRAFFIC CONDITIONS Pole Replacement Operation Due to Earlier Accident, ,None,,,None,True,CHANGED TRAFFIC CONDITIONS Pole Replacement Operation Due to Earlier Accident - BONDI Old South Head Rd near Flood St,False,Unplanned,False,False,False,1512162675516,Changed traffic conditions, ,,,,,,, ,,Flood Street,,Westbound,1,Bus lane,Lanes closed,2, ,near,Old South Head Road,,0,SYD_MET, ,Bondi,,-1,None
147.12537,-35.91553,727257,,,,,Tow truck,,2017-12-02 10:36:36,CHANGED TRAFFIC CONDITIONS Vehicle salvage, ,None,,,None,True,CHANGED TRAFFIC CONDITIONS Vehicle salvage - MULLENGANDRA Hume Hwy,False,Unplanned,False,False,False,1512171785068,Changed traffic conditions, ,,,,,,, ,, ,,Northbound,1,Lane 2,Lanes closed,2, ,at,Hume Highway,,0,REG_SOUTH, ,Mullengandra,,-1,None
151.27182,-33.7619,727235,,,,,,,2017-12-02 05:50:17,TRAFFIC LIGHTS FLASHING YELLOW, ,None,,,None,True,TRAFFIC LIGHTS FLASHING YELLOW - BROOKVALE Pittwater Rd at Winbourne Rd,False,Unplanned,False,False,False,1512162194403,Traffic lights flashing yellow, ,,,,,,, ,,Winbourne Road,,,,,,,,at,Pittwater Road,,0,SYD_NORTH, ,Brookvale,,-1,None
147.46271,-34.43981,727256,,,,,,,2017-12-02 10:31:02,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - TEMORA Burley Griffin Way - west of Temora,False,Unplanned,False,False,False,1512173861822,Hazard,The fallen trees are located between 1km and 5km west of the town. <br/>,,,,,,, ,,west of Temora,,Both directions, , ,Affected, , ,-,Burley Griffin Way,,0,REG_SOUTH, ,Temora,,-1,None
151.03841,-33.92948,727248,,,,,,,2017-12-02 09:25:27,BREAKDOWN Truck, ,None,,,None,True,BREAKDOWN Truck - BANKSTOWN Fairford Rd at Stacey St,False,Unplanned,False,False,False,1512169561506,Breakdown, ,,,,,,, ,,Stacey Street,,Southbound,1,Lane 1,Lanes closed,3, ,at,Fairford Road,,0,SYD_SOUTH, ,Bankstown,,-1,None
151.62576,-33.13096,727229,,,,,RMS,,2017-12-02 02:04:33,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - CATHERINE HILL BAY Pacific Hwy at Cams Wharf Rd,False,Unplanned,False,False,False,1512158482196,Accident,A contra flow is in operation so motorists can pass in each direction.<br/>Expected to remain this way for some time.<br/>,,,,,,, ,,Cams Wharf Road,,Both directions, , ,Affected, , ,at,Pacific Highway,,0,REG_NORTH, ,Catherine Hill Bay,,-1,None
151.21301,-33.84833,727243,,,,,,,2017-12-02 07:22:08,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - MILSONS POINT Sydney Harbour Tunnel approaching Tunnel exit,False,Unplanned,False,False,False,1512159932385,Breakdown, ,,,,,,, ,,Tunnel exit, ,Northbound,1,Lane 1,Lanes closed,2, ,approaching,Sydney Harbour Tunnel,,-1,SYD_NORTH, ,Milsons Point,Moderate,-1,None
151.20631,-33.87084,727234,,,,,,,2017-12-02 04:19:41,TRAFFIC LIGHTS BLACKED OUT, ,None,,,None,True,TRAFFIC LIGHTS BLACKED OUT - SYDNEY York St at Market St,False,Unplanned,False,False,False,1512151372213,Traffic lights blacked out, ,,,,,,, ,,Market Street,,Both directions, , ,Affected, , ,at,York Street,,0,SYD_MET, ,Sydney,,-1,None
151.37247,-33.46517,727250,,,,,,,2017-12-02 09:37:36,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - GREEN POINT Avoca Dr at Lakewood Ave,False,Unplanned,False,False,False,1512168068632,Breakdown, ,,,,,,, ,,Lakewood Avenue,,,,,,,,at,Avoca Drive,,0,REG_NORTH, ,Green Point,,-1,None
150.96546,-33.81182,727251,,,,,,,2017-12-02 09:48:32,TRAFFIC LIGHTS BLACKED OUT, ,None,,,None,True,TRAFFIC LIGHTS BLACKED OUT - WENTWORTHVILLE Cumberland Hwy at Smith St,False,Unplanned,False,False,False,1512172203236,Traffic lights blacked out, ,,,,,,, ,,Smith Street,,,,,,,,at,Cumberland Highway,,0,SYD_WEST, ,Wentworthville,,-1,None
152.73602,-31.56455,727242,,,,,Tow truck,,2017-12-02 07:21:18,"CHANGED TRAFFIC CONDITIONS Vehicle salvage, Due to earlier incident", ,None,,,None,True,"CHANGED TRAFFIC CONDITIONS Vehicle salvage, Due to earlier incident - HERONS CREEK Pacific Hwy just past Bago Rd",False,Unplanned,False,False,False,1512179355198,Changed traffic conditions, ,,,,,,, ,,Bago Road,,Northbound,1,Lane 1,Lanes closed,2, ,just past,Pacific Highway,,0,REG_NORTH, ,Herons Creek,,-1,None
151.05245,-33.81389,727253,,,,,RMS,,2017-12-02 10:04:19,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - RYDALMERE Victoria Rd at Silverwater Rd,False,Unplanned,False,False,False,1512169659629,Accident, ,,,,,,, ,,Silverwater Road,,Eastbound, , ,Affected, , ,at,Victoria Road,,0,SYD_WEST, ,Rydalmere,,-1,None
147.57025,-34.72452,727252,,,,,,,2017-12-02 09:57:20,HAZARD Fallen trees, ,None,,,None,True,HAZARD Fallen trees - JUNEE REEFS Goldfields Way at Coffin Rock Lane,False,Unplanned,False,False,False,1512171130921,Hazard,Several trees are down along the roadway.<br/>,,,,,,, ,,Coffin Rock Lane,,Both directions, , ,Affected, , ,at,Goldfields Way,,0,REG_SOUTH, ,Junee Reefs,,-1,None
147.11036,-34.20041,727247,,,,,RMS,,2017-12-02 09:01:39,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - ARIAH PARK Newell Hwy at Ariah Park Rd,False,Unplanned,False,False,False,1512173308560,Hazard, ,,,,,,, ,,Ariah Park Road,,Both directions, , ,Affected, , ,at,Newell Highway,,0,REG_SOUTH, ,Ariah Park,,-1,None
